country_code,decade,geo_change,longrun_effect
BEN,1970s,0.0018210848225833076,0.13007887896725565
BEN,1980s,0.1707357870398816,12.1955438331725
BEN,1990s,-0.004531901630668023,-0.3237107225301729
BEN,2000s,-0.0126497279796558,-0.9035616652387319
BEN,2010s,-0.06737671676757379,-4.812674114315926
BEN,2020-2024,0.046457250513018966,3.318410538429503
BFA,1960s,-0.22323567728897512,-15.945576113282634
BFA,1970s,0.0018303405366304204,0.1307400084722405
BFA,1980s,-0.0217835553550057,-1.5559848862397923
BFA,1990s,-0.06829948352254461,-4.87858673054683
BFA,2000s,0.2337619806922942,16.6974629718149
BFA,2010s,0.0376862156044836,2.691901342297452
BFA,2020-2024,-0.2157579322323695,-15.41144575202556
BGD,1960s,0.03165440007021947,2.261052766160651
BGD,1970s,-0.019970436053179996,-1.4264749791280429
BGD,1980s,0.06714158342755977,4.795878696058877
BGD,1990s,-0.029583602308020096,-2.1131370578233075
BGD,2000s,0.010765735796128995,0.7689893552742805
BGD,2010s,-0.0372821492320074,-2.6630391497689847
BGD,2020-2024,-0.07939320335621336,-5.6710037677133815
BGR,1960s,-0.1636955157801202,-11.692661934570955
BGR,1970s,-0.07310471314248149,-5.2218210897541955
BGR,1980s,0.0761406547969033,5.438676385081394
BGR,1990s,0.1820939025138921,13.006846475266942
BGR,2000s,-0.036849063139164584,-2.6321040978951307
BGR,2010s,-0.03581289555512779,-2.5580913357863793
BGR,2020-2024,0.0021183943823961937,0.15131550329530188
BHR,1960s,0.1462388238609239,10.445742028827835
BHR,1970s,-0.029719676049320798,-2.1228567147584343
BHR,1980s,0.09695685726153808,6.92556389706122
BHR,1990s,-0.1447911666244363,-10.342336834233981
BHR,2000s,0.07499859712608409,5.357099964426051
BHR,2010s,-0.0700920372838294,-5.006627654761274
BHR,2020-2024,0.07806191372311233,5.575910633716001
BHS,1960s,-0.1636436777755194,-11.688959180342954
BHS,1970s,0.12379275054579411,8.842433924866441
BHS,1980s,0.0309871286267471,2.213390010281647
BHS,1990s,0.09746281270521548,6.961703958251547
BHS,2000s,0.23494969693024317,16.782300753585247
BHS,2010s,-0.06367820871701169,-4.548492141514667
BHS,2020-2024,0.0466825321781531,3.334502258095232
BIH,1960s,0.05714027185551168,4.081491655235169
BIH,1970s,-0.027648394485848993,-1.974906448817633
BIH,1980s,-0.08463367744031391,-6.04532734982405
BIH,1990s,0.272531839605912,19.466768235722434
BIH,2000s,-0.012091621461091717,-0.8636964874178824
BIH,2010s,-0.11211854380092956,-8.008553093302655
BIH,2020-2024,-0.12727108899694659,-9.090889329460268
BLR,1960s,0.1910526503983162,13.64676388455217
BLR,1970s,-0.17389416759403128,-12.421144857760126
BLR,1980s,0.2500907488161797,17.863816030239843
BLR,1990s,-0.30764935006916166,-21.975188676402603
BLR,2000s,0.1260263395450217,9.001977703107901
BLR,2010s,0.1702590344547924,12.161489712769052
BLR,2020-2024,-0.21504531283398912,-15.360543821856188
BLZ,1960s,0.043751943698870296,3.1251722700726545
BLZ,1970s,0.1518615018048519,10.847366178713697
BLZ,1980s,-0.03092418308815431,-2.208893852280327
BLZ,1990s,0.009359699930768683,0.6685571475672406
BLZ,2000s,-0.1039820078715682,-7.427365737698462
BLZ,2010s,-0.08981466474096869,-6.41540183051559
BLZ,2020-2024,0.03505745283326209,2.504130564071822
BOL,1960s,-0.0934063724420238,-6.671955125308608
BOL,1970s,-0.129575315414528,-9.255478691563972
BOL,1980s,0.4332827236382154,30.94909708092963
BOL,1990s,0.052261012002724594,3.7329693656802316
BOL,2000s,-0.2099721576820649,-14.99817171990591
BOL,2010s,-0.009216431442250678,-0.6583235746184974
BOL,2020-2024,-0.0371852783987304,-2.656119730507985
BRA,1960s,-0.18674796312542918,-13.339282932639431
BRA,1970s,0.0692652248893133,4.947568994746568
